Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
314,UC Riverside,22,14,8,.636,4.12,-2.43,,10,5,,5,4,,7,3,,1544,1400,,890,506,1257,.403,140,439,.319,248,359,.691,190,723,240,108,60,244,322
315,UC San Diego,17,7,10,.412,-6.95,0.98,,4,10,,7,3,,0,7,,1214,1226,,685,473,1033,.458,123,346,.355,157,220,.714,170,642,263,117,43,239,240
316,UC Santa Barbara NCAA,27,22,5,.815,7.80,-2.08,,15,3,,11,0,,8,4,,2051,1696,,1090,623,1480,.421,157,475,.331,293,393,.746,202,803,288,124,58,373,479
317,UCLA NCAA,32,22,10,.688,16.30,11.34,,13,6,,11,1,,5,6,,2349,2190,,1325,798,1811,.441,230,683,.337,364,510,.714,253,1008,397,157,93,377,577
318,UNC Asheville,20,10,10,.500,-6.99,-7.59,,9,5,,6,4,,4,6,,1468,1456,,815,533,1192,.447,120,370,.324,270,385,.701,240,748,239,130,82,280,329
319,UNC Greensboro NCAA,30,21,9,.700,3.48,-2.15,,13,5,,7,3,,10,3,,2189,2020,,1205,689,1653,.417,215,684,.314,427,604,.707,267,1091,344,146,83,446,477
320,UNC Wilmington,17,7,10,.412,-6.84,-6.47,,1,6,,3,4,,3,4,,1297,1253,,685,463,987,.469,93,292,.318,234,310,.755,168,605,190,90,53,239,319
321,UT Arlington,26,13,13,.500,-7.23,-4.57,,9,8,,9,4,,3,8,,1916,1827,,1045,659,1558,.423,197,552,.357,312,445,.701,287,1018,393,160,80,383,409
322,Utah,25,12,13,.480,11.86,9.54,,8,11,,8,5,,3,7,,1803,1745,,1010,639,1427,.448,183,508,.360,284,390,.728,250,849,328,158,97,335,429
323,Utah State NCAA,29,20,9,.690,10.99,1.32,,13,4,,10,2,,5,3,,2105,1808,,1160,640,1640,.390,221,664,.333,307,414,.742,222,881,334,192,103,396,514
324,Utah Tech,21,8,13,.381,-14.01,-3.43,,4,10,,5,7,,3,6,,1461,1603,,840,581,1285,.452,143,467,.306,298,449,.664,246,836,309,155,75,307,407
325,Utah Valley,22,11,11,.500,-3.41,-1.61,,9,4,,8,4,,3,6,,1632,1635,,885,565,1325,.426,157,458,.343,348,459,.758,193,713,304,148,68,249,470
326,UTEP,24,12,12,.500,1.07,1.26,,8,8,,10,2,,2,9,,1698,1644,,965,573,1322,.433,148,430,.344,350,491,.713,193,849,266,124,65,316,380
327,UTSA,26,15,11,.577,-1.22,-0.17,,9,7,,12,2,,2,8,,2050,1906,,1040,650,1537,.423,199,589,.338,407,545,.747,250,952,328,144,80,361,409
328,Valparaiso,28,10,18,.357,-4.21,1.14,,7,11,,6,6,,4,11,,1821,1902,,1130,701,1606,.436,191,574,.333,309,446,.693,252,1032,370,170,68,365,427
329,Vanderbilt,25,9,16,.360,6.14,6.74,,3,13,,6,7,,2,8,,1794,1809,,1000,646,1411,.458,178,526,.338,339,475,.714,237,867,340,170,105,345,439
330,Vermont,15,10,5,.667,1.99,-7.61,,10,4,,6,3,,4,2,,1095,951,,610,330,810,.407,101,324,.312,190,271,.701,120,467,145,76,33,192,291
331,Villanova NCAA,25,18,7,.720,17.47,9.19,,11,4,,9,0,,4,4,,1870,1663,,1005,612,1388,.441,193,563,.343,246,355,.693,207,818,299,100,69,303,417
332,Virginia NCAA,25,18,7,.720,15.27,7.59,,13,4,,10,1,,6,3,,1705,1513,,1005,550,1321,.416,168,495,.339,245,327,.749,182,738,291,124,58,233,306
333,Virginia Commonwealth NCAA,27,19,7,.731,11.30,4.76,,10,4,,12,2,,5,3,,1864,1694,,1085,590,1457,.405,156,511,.305,358,516,.694,293,905,302,168,81,436,453
334,VMI,25,13,12,.520,-0.41,-0.78,,7,7,,11,1,,1,10,,2001,1897,,1010,700,1640,.427,239,708,.338,258,382,.675,249,913,326,172,65,257,407
335,Virginia Tech NCAA,22,15,7,.682,12.59,6.50,,9,4,,10,2,,3,3,,1585,1451,,895,513,1210,.424,156,471,.331,269,386,.697,178,708,236,128,73,266,382
336,Wagner,20,13,7,.650,-5.35,-7.90,,13,5,,7,3,,6,4,,1425,1374,,815,450,1036,.434,142,411,.345,332,459,.723,182,645,263,125,74,284,332
337,Wake Forest,22,6,16,.273,1.72,8.06,,3,15,,5,6,,1,9,,1458,1583,,885,569,1213,.469,167,442,.378,278,396,.702,181,749,307,167,104,269,330
338,Washington,26,5,21,.192,1.88,11.61,,4,16,,4,7,,1,9,,1759,2012,,1040,719,1583,.454,183,524,.349,391,549,.712,313,1012,411,152,79,318,434
339,Washington State,27,14,13,.519,8.12,6.93,,7,12,,11,5,,3,6,,1853,1821,,1110,649,1565,.415,161,514,.313,362,512,.707,254,936,363,188,95,352,510
340,Weber State,23,17,6,.739,3.14,-5.22,,12,3,,11,0,,6,5,,1881,1594,,920,569,1341,.424,162,478,.339,294,410,.717,196,714,291,142,53,328,436
341,West Virginia NCAA,29,19,10,.655,15.36,10.05,,11,6,,8,5,,7,2,,2243,2089,,1175,769,1721,.447,219,653,.335,332,481,.690,313,1021,405,178,82,434,590
342,Western Carolina,27,11,16,.407,-7.43,-2.03,,4,13,,6,5,,4,9,,2039,2129,,1105,785,1688,.465,242,671,.361,317,459,.691,233,943,377,195,71,321,526
343,Western Illinois,22,7,15,.318,-12.48,-4.62,,5,9,,2,5,,4,9,,1606,1746,,880,608,1286,.473,173,439,.394,357,491,.727,173,803,310,127,92,266,448
344,Western Kentucky,29,21,8,.724,5.19,0.50,,11,3,,11,2,,5,3,,2108,1972,,1170,722,1710,.422,245,673,.364,283,383,.739,251,906,360,195,113,381,510
345,Western Michigan,21,5,16,.238,-11.51,-1.21,,4,12,,2,9,,3,7,,1325,1511,,840,560,1291,.434,156,496,.315,235,324,.725,220,762,233,163,52,213,329
346,Wichita State NCAA,22,16,6,.727,9.36,6.91,,11,2,,10,2,,5,2,,1572,1469,,890,533,1326,.402,150,506,.296,253,371,.682,266,868,272,119,63,286,396
347,William & Mary,17,7,10,.412,-11.23,-3.99,,4,6,,1,3,,5,6,,1101,1224,,685,465,1027,.453,116,356,.326,176,242,.727,188,613,245,120,90,195,293
348,Winthrop NCAA,25,23,2,.920,4.69,-7.15,,17,1,,11,1,,10,0,,1972,1676,,1000,597,1384,.431,165,510,.324,317,476,.666,190,786,260,147,88,398,524
349,Wisconsin NCAA,31,18,13,.581,17.22,11.93,,10,10,,11,5,,5,6,,2167,2003,,1250,729,1726,.422,194,579,.335,351,491,.715,260,1084,385,135,115,356,501
350,Wofford,24,15,9,.625,1.76,-0.24,,12,5,,9,3,,6,4,,1784,1627,,965,599,1373,.436,195,580,.336,234,341,.686,215,779,290,154,67,311,375
351,Wright State,24,18,6,.750,6.89,-7.65,,16,4,,9,4,,9,2,,1967,1618,,965,615,1534,.401,154,504,.306,234,334,.701,244,791,272,172,51,290,465
352,Wyoming,25,14,11,.560,-1.23,-2.31,,5,9,,7,5,,4,5,,1915,1888,,1010,694,1452,.478,149,451,.330,351,492,.713,236,919,316,140,81,320,487
353,Xavier,21,13,8,.619,11.09,6.47,,6,7,,11,2,,2,5,,1571,1474,,850,541,1310,.413,165,488,.338,227,308,.737,222,768,308,116,58,242,341
354,Yale,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Youngstown State,27,15,12,.556,-9.78,-8.17,,9,11,,10,5,,5,7,,2010,1950,,1095,718,1569,.458,219,622,.352,295,411,.718,257,940,377,155,83,385,472
