Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
306,Texas A&M NCAA,35,25,10,.714,13.76,7.42,,15,3,,15,1,,7,4,,2549,2327,,1400,783,1924,.407,290,880,.330,471,667,.706,373,1122,462,251,140,490,699
307,Texas A&M-Commerce,33,13,20,.394,-11.09,-7.53,,9,9,,5,6,,7,12,,2362,2421,,1345,848,1835,.462,221,639,.346,504,699,.721,322,1123,425,213,75,405,532
308,Texas A&M-Corpus Christi NCAA,35,24,11,.686,-2.57,-7.02,,14,4,,13,2,,8,7,,2803,2561,,1410,893,1995,.448,288,860,.335,487,716,.680,339,1175,515,226,119,529,668
309,Texas Southern NCAA,35,14,21,.400,-10.56,-5.05,,7,11,,7,6,,3,13,,2422,2518,,1430,868,2029,.428,240,724,.331,542,759,.714,341,1242,409,270,117,481,652
310,Texas State,35,16,19,.457,-2.32,-0.70,,6,12,,4,10,,7,7,,2309,2334,,1400,800,1799,.445,216,598,.361,518,726,.713,298,1078,373,218,115,427,584
311,Texas Tech,32,16,16,.500,12.58,8.24,,5,13,,11,6,,3,7,,2347,2208,,1290,785,1872,.419,260,802,.324,378,532,.711,341,1049,428,228,117,443,551
312,Texas-Rio Grande Valley,32,15,17,.469,-6.48,-0.55,,5,12,,12,6,,3,10,,2518,2502,,1290,867,1963,.442,238,716,.332,530,718,.738,328,1099,532,250,113,414,700
313,The Citadel,32,10,22,.313,-12.13,-3.77,,5,13,,5,9,,4,11,,2158,2374,,1280,831,1861,.447,260,777,.335,452,626,.722,345,1186,427,228,109,361,508
314,Toledo,35,27,8,.771,5.76,-2.57,,16,2,,13,1,,10,4,,2989,2691,,1400,981,2128,.461,295,807,.366,434,578,.751,372,1188,476,179,119,452,651
315,Towson,33,21,12,.636,0.24,-4.79,,12,6,,10,2,,8,7,,2368,2202,,1335,774,1845,.420,245,737,.332,409,545,.750,300,1033,392,184,93,388,535
316,Troy,33,20,13,.606,1.39,-1.25,,11,7,,11,3,,7,8,,2414,2204,,1330,770,1814,.424,207,648,.319,457,609,.750,325,1137,357,218,96,513,581
317,Tulane,31,20,11,.645,5.46,2.69,,12,6,,12,3,,5,4,,2478,2392,,1260,845,1969,.429,295,827,.357,407,582,.699,362,1243,528,189,144,450,549
318,Tulsa,30,5,25,.167,-8.48,3.66,,1,17,,4,10,,0,12,,1959,2323,,1210,864,1822,.474,226,722,.313,369,506,.729,339,1160,496,224,111,355,475
319,UAB,39,29,10,.744,10.96,1.70,,14,6,,17,2,,7,5,,3149,2740,,1605,984,2391,.412,283,903,.313,489,673,.727,439,1381,480,260,144,552,679
320,UC Davis,32,18,14,.563,-0.31,-1.74,,11,8,,10,4,,5,9,,2392,2274,,1295,830,1862,.446,205,559,.367,409,582,.703,309,1050,369,216,105,473,675
321,UC Irvine,35,23,12,.657,4.16,-0.60,,15,5,,11,4,,9,7,,2617,2352,,1405,797,2010,.397,231,716,.323,527,722,.730,335,1185,404,206,113,445,577
322,UC Riverside,34,22,12,.647,0.72,-0.34,,14,6,,9,4,,9,7,,2463,2352,,1380,841,1848,.455,180,537,.335,490,681,.720,250,1078,386,202,103,406,567
323,UC San Diego,30,10,20,.333,-6.94,-0.76,,5,13,,4,10,,6,9,,2057,2189,,1230,801,1788,.448,233,640,.364,354,487,.727,301,1104,447,180,95,344,481
324,UC Santa Barbara NCAA,35,27,8,.771,3.30,-2.03,,15,5,,12,3,,10,4,,2510,2305,,1405,845,1902,.444,206,599,.344,409,546,.749,290,1057,408,173,79,430,619
325,UCLA NCAA,37,31,6,.838,22.11,8.66,,18,2,,17,0,,9,2,,2743,2245,,1480,812,1992,.408,240,772,.311,381,547,.697,350,1198,415,171,99,580,608
326,UNC Asheville NCAA,35,27,8,.771,-1.74,-4.35,,16,2,,13,0,,10,6,,2604,2418,,1420,901,2125,.424,217,731,.297,399,555,.719,369,1196,418,247,126,446,701
327,UNC Greensboro,32,20,12,.625,1.66,-2.91,,14,4,,11,3,,8,6,,2306,2064,,1291,728,1799,.405,236,740,.319,372,547,.680,304,1065,343,186,74,425,560
328,UNC Wilmington,34,24,10,.706,-1.17,-3.05,,12,6,,11,3,,8,6,,2343,2187,,1375,766,1783,.430,199,654,.304,456,650,.702,314,1107,305,193,95,473,667
329,UT Arlington,32,11,21,.344,-4.98,2.12,,6,12,,6,8,,4,9,,2125,2190,,1285,751,1718,.437,238,653,.364,450,639,.704,305,1079,406,193,102,456,587
330,Utah,32,17,15,.531,11.34,6.53,,10,10,,12,5,,4,7,,2197,2043,,1285,764,1924,.397,204,676,.302,311,470,.662,337,1121,409,198,121,325,515
331,Utah State NCAA,35,26,9,.743,14.23,6.81,,13,5,,14,2,,6,4,,2736,2446,,1405,870,2055,.423,241,694,.347,465,624,.745,303,1103,413,197,88,388,658
332,Utah Tech,33,14,19,.424,-0.16,1.01,,5,13,,9,5,,3,13,,2495,2420,,1330,854,1851,.461,241,691,.349,471,642,.734,287,1060,453,232,103,490,705
333,Utah Valley,37,28,9,.757,8.48,1.83,,15,3,,14,1,,12,5,,2863,2538,,1500,928,2380,.390,235,766,.307,447,669,.668,447,1354,418,249,111,458,706
334,UTEP,32,14,18,.438,-0.74,1.82,,7,13,,11,7,,3,10,,2192,2192,,1315,767,1718,.446,214,643,.333,444,620,.716,301,1050,340,252,111,536,625
335,UTSA,32,10,22,.313,-7.74,1.16,,4,16,,8,10,,2,11,,2217,2450,,1291,883,1961,.450,254,734,.346,430,608,.707,358,1181,449,221,154,354,594
336,Valparaiso,32,11,21,.344,-8.72,-2.75,,5,15,,8,7,,2,12,,2206,2355,,1310,843,1882,.448,239,704,.339,430,586,.734,273,1116,444,224,82,355,480
337,Vanderbilt,37,22,15,.595,8.98,8.55,,11,7,,14,6,,5,6,,2661,2645,,1490,954,2219,.430,248,799,.310,489,693,.706,432,1368,470,210,98,381,646
338,Vermont NCAA,34,23,11,.676,1.63,-3.13,,14,2,,13,1,,9,6,,2471,2276,,1377,835,1866,.447,246,687,.358,360,497,.724,241,1103,380,171,90,389,527
339,Villanova,34,17,17,.500,10.61,8.69,,10,10,,10,4,,5,9,,2366,2301,,1365,817,1871,.437,264,780,.338,403,519,.776,280,1122,491,189,104,384,524
340,Virginia NCAA,33,25,8,.758,13.28,5.98,,15,5,,15,1,,6,5,,2237,1996,,1325,712,1717,.415,234,687,.341,338,452,.748,262,1055,377,159,123,403,536
341,Virginia Commonwealth NCAA,35,27,8,.771,9.89,1.95,,15,3,,15,3,,8,3,,2480,2202,,1400,789,1903,.415,207,649,.319,417,592,.704,358,1157,405,229,124,572,689
342,VMI,32,7,25,.219,-16.14,-3.45,,2,16,,6,8,,1,14,,2220,2457,,1290,879,1883,.467,343,935,.367,356,506,.704,285,1084,529,200,132,339,450
343,Virginia Tech,34,19,15,.559,9.36,5.30,,8,12,,13,4,,2,10,,2521,2383,,1365,892,2000,.446,242,712,.340,357,503,.710,323,1148,424,191,119,371,530
344,Wagner,28,15,13,.536,-11.81,-10.85,,8,8,,8,4,,7,9,,1766,1727,,1130,568,1324,.429,151,479,.315,440,616,.714,202,865,305,166,106,377,404
345,Wake Forest,33,19,14,.576,8.25,5.43,,10,10,,13,3,,4,8,,2528,2435,,1330,892,1990,.448,269,769,.350,382,531,.719,310,1142,413,230,124,403,591
346,Washington,32,16,16,.500,6.78,7.94,,8,12,,12,6,,2,9,,2213,2250,,1300,834,2005,.416,220,741,.297,360,509,.707,422,1218,501,223,114,413,557
347,Washington State,34,17,17,.500,10.53,7.91,,11,9,,10,4,,5,8,,2324,2235,,1365,836,1875,.446,194,603,.322,369,533,.692,288,1089,403,199,93,366,569
348,Weber State,33,18,15,.545,-2.94,-1.33,,12,6,,8,4,,8,8,,2219,2229,,1345,789,1762,.448,271,730,.371,380,544,.699,238,1045,460,185,99,429,583
349,West Virginia NCAA,34,19,15,.559,15.95,10.89,,7,11,,13,4,,3,8,,2583,2411,,1365,834,1857,.449,222,652,.340,521,718,.726,319,1062,420,227,82,496,728
350,Western Carolina,34,18,16,.529,-6.34,-4.08,,10,8,,9,5,,6,9,,2513,2405,,1385,871,1987,.438,197,605,.326,466,648,.719,296,1189,376,193,119,368,579
351,Western Illinois,30,16,14,.533,-7.59,-4.73,,9,9,,11,4,,5,9,,2191,2171,,1205,822,1782,.461,192,590,.325,335,468,.716,272,1039,318,151,86,353,543
352,Western Kentucky,33,17,16,.515,-0.81,1.09,,8,12,,9,5,,5,9,,2355,2330,,1330,842,2006,.420,303,850,.356,343,491,.699,379,1232,433,200,76,415,553
353,Western Michigan,31,8,23,.258,-10.55,-2.34,,4,14,,7,7,,1,15,,2166,2295,,1240,820,1774,.462,257,712,.361,398,557,.715,273,1000,445,195,89,305,497
354,Wichita State,32,17,15,.531,5.78,3.25,,9,9,,8,8,,7,4,,2272,2191,,1300,784,1931,.406,265,788,.336,358,501,.715,334,1094,446,222,107,373,493
355,William & Mary,33,13,20,.394,-10.99,-4.18,,7,11,,11,5,,1,14,,2219,2320,,1325,864,1861,.464,237,680,.349,355,506,.702,310,1111,422,204,163,373,523
356,Winthrop,32,15,17,.469,-6.63,-3.59,,10,8,,10,4,,4,11,,2360,2382,,1285,888,1890,.470,253,721,.351,353,553,.638,367,1089,450,240,123,388,651
357,Wisconsin,35,20,15,.571,10.98,9.29,,9,11,,11,6,,6,6,,2284,2225,,1430,831,1871,.444,217,686,.316,346,515,.672,276,1228,358,158,125,413,569
358,Wofford,33,17,16,.515,-5.02,-3.32,,8,10,,12,4,,4,11,,2466,2392,,1340,878,1908,.460,278,801,.347,358,489,.732,287,1023,401,189,101,369,533
359,Wright State,33,18,15,.545,-2.34,-5.89,,10,10,,9,6,,7,8,,2637,2432,,1350,897,2062,.435,262,798,.328,376,555,.677,330,1138,373,262,91,434,519
360,Wyoming,31,9,22,.290,2.02,6.12,,4,14,,7,8,,1,8,,2144,2234,,1245,796,1733,.459,248,684,.363,394,500,.788,251,1024,389,190,96,346,537
361,Xavier NCAA,37,27,10,.730,16.03,9.16,,15,5,,15,2,,7,4,,2995,2741,,1485,1012,2285,.443,274,765,.358,443,618,.717,339,1195,542,258,143,434,654
362,Yale,30,21,9,.700,7.81,-1.62,,10,4,,10,2,,8,7,,2273,1897,,1210,653,1650,.396,216,673,.321,375,540,.694,251,957,329,174,84,378,508
363,Youngstown State,34,24,10,.706,1.67,-5.83,,15,5,,14,3,,9,6,,2785,2465,,1385,929,2065,.450,238,698,.341,369,525,.703,347,1127,456,176,83,438,553
