Rk,School,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G
166,Maryland-Eastern Shore,0.581,-7.63,-5.48,-0.007,109,-0.004,0.005,3,0,0,0,0,0,0,0,0.6428571428571429,0.7692307692307693,0.4375,1.032258064516129,3.5161290322580645,1.5161290322580645,4.451612903225806,-0.5806451612903226,-0.9354838709677419,0.3225806451612903,-2.225806451612903,0.967741935483871,4.451612903225806,-1.2903225806451613,-4.354838709677419,0.6774193548387096
167,Massachusetts,0.484,-1.34,0.3,-0.019,-176,-0.003,0.003,-2,0,0,0,0,0,0,0,0.3333333333333333,0.5714285714285714,0.2727272727272727,-1.935483870967742,-5.67741935483871,-0.12903225806451613,2.3870967741935485,0.5483870967741935,0.6774193548387096,3.2580645161290325,3.7419354838709675,-1.2258064516129032,-0.9354838709677419,0.3548387096774194,0.7096774193548387,-1.2258064516129032
168,Massachusetts-Lowell,0.765,0.63,-8.53,0.077,-15,0.0469999999999999,0.011,12,0,0,0,0,0,0,0,0.6875,1.0,0.5294117647058824,0.7058823529411765,-0.4411764705882353,5.147058823529412,1.6176470588235294,1.0588235294117647,1.1764705882352942,2.5294117647058822,8.382352941176471,3.5,-0.5882352941176471,1.7058823529411764,-0.14705882352941177,-0.6764705882352942
169,McNeese State,0.324,-13.63,-5.48,-0.0389999999999999,46,-0.063,-0.0519999999999999,-7,0,0,0,0,0,0,0,0.3333333333333333,0.4375,0.2222222222222222,-0.9411764705882353,1.3529411764705883,-1.2941176470588236,2.088235294117647,-2.735294117647059,-2.6176470588235294,2.2058823529411766,0.8529411764705882,-5.205882352941177,0.23529411764705882,-0.7058823529411765,1.6470588235294117,3.676470588235294
170,Memphis,0.743,14.5,6.9,0.0779999999999999,-298,0.0449999999999999,0.008,7,0,0,0,0,0,0,0,0.7222222222222222,0.8666666666666667,0.5833333333333334,-1.8285714285714285,-8.514285714285714,4.457142857142857,-0.5142857142857142,0.5142857142857142,0.45714285714285713,-1.9428571428571428,0.6285714285714286,2.1714285714285713,1.3714285714285714,0.4857142857142857,-1.8285714285714285,-0.34285714285714286
171,Mercer,0.424,-5.11,-3.98,0.021,-23,0.004,-0.035,1,0,0,0,0,0,0,0,0.3333333333333333,0.5,0.2857142857142857,-0.15151515151515152,-0.696969696969697,2.3333333333333335,2.6363636363636362,-2.787878787878788,-3.0606060606060606,1.2121212121212122,2.393939393939394,2.0606060606060606,-0.06060606060606061,-0.15151515151515152,-0.18181818181818182,2.3636363636363638
172,Merrimack,0.529,-11.18,-9.12,-0.006,147,0.011,-0.024,0,0,0,0,0,0,0,0,0.75,0.625,0.5,1.6176470588235294,4.323529411764706,-1.7352941176470589,-3.4411764705882355,2.1176470588235294,3.5588235294117645,-4.9411764705882355,-8.735294117647058,-1.2058823529411764,4.5,0.9705882352941176,-3.3823529411764706,-2.176470588235294
173,Miami (FL),0.784,13.98,6.84,0.0319999999999999,-97,0.0329999999999999,0.043,7,0,0,1,0,0,0,0,0.75,0.9411764705882353,0.6363636363636364,-0.1891891891891892,-2.6216216216216215,1.8108108108108107,-0.24324324324324326,3.7027027027027026,3.918918918918919,0.5405405405405406,2.6216216216216215,-0.10810810810810811,1.4054054054054055,-0.2702702702702703,-1.4054054054054055,-1.027027027027027
174,Miami (OH),0.375,-7.46,-2.43,-0.005,72,-0.0049999999999999,0.06,-1,0,0,0,0,0,0,0,0.3333333333333333,0.5,0.25,0.65625,2.25,-0.3125,-0.0625,-0.90625,-2.71875,-1.40625,-2.0,0.6875,-1.625,0.125,0.3125,0.8125
175,Michigan,0.529,12.43,8.69,0.025,41,0.0339999999999999,0.013,3,1,0,0,0,0,0,1,0.55,0.7647058823529411,0.2727272727272727,1.1176470588235294,1.2058823529411764,0.38235294117647056,-2.5588235294117645,1.8529411764705883,2.323529411764706,-0.8529411764705882,1.411764705882353,0.4117647058823529,-0.6470588235294118,2.0,0.5294117647058824,-1.5294117647058822
